,Property ID,Locality data,Price,Property type,Property subtype,Type of sale,Number of bedrooms,Living area m²,Equipped kitchen,Furnished,Open fire,Terrace surface m²,Garden area m²,Number of facades,Swimming pool,Building condition
1513, 20233120,2800,330000,house,house,None,2,104,1,0,1,12,125,2,0,As new
1514, 20196407,2860,528000,house,apartment-block,None,4,234,1,0,1,7,18,2,0,Good
1515, 20225794,8647,899000,house,house,None,4,274,0,0,1,30,5164,4,1,As new
1516, 20206561,4600,349000,house,house,None,5,217,1,0,1,32,478,4,0,To be done up
1517, 20206266,4340,699000,house,house,None,5,295,1,0,1,40,324,4,0,As new
1518, 20230028,9300,230000,house,house,None,3,164,0,0,1,None,None,None,0,None
1519, 20228662,9000,235000,house,house,None,1,45,1,0,1,None,30,2,0,Good
1520, 20230601,8870,245000,house,house,None,3,133,0,0,1,None,56,3,0,As new
1521, 20228918,4500,279500,house,house,None,3,175,0,0,1,25,270,2,0,Good
1522, 20229456,8600,426550,house,villa,None,4,320,0,0,1,None,460,4,0,As new
1523, 20230531,4577,455000,house,villa,None,4,210,1,0,1,150,1000,4,1,Good
1524, 20229906,1000,499000,house,house,None,5,168,1,0,1,14,None,2,0,Good
1525, 20229916,1080,499000,house,house,None,5,168,1,0,1,14,None,2,0,Good
1526, 20230050,2580,589000,house,house,None,3,370,0,0,1,None,None,None,0,None
1527, 20230302,9340,589000,house,house,None,4,175,0,0,1,25,400,3,0,Good
1528, 20229783,3890,769000,house,villa,None,5,None,0,0,1,None,None,None,0,As new
1529, 20229446,8300,795000,house,house,None,2,119,0,0,1,None,None,2,0,Good
1530, 20232478,8670,799000,house,villa,None,6,None,0,0,1,None,None,None,0,To renovate
1531, 20230254,1060,1750000,house,apartment-block,None,None,820,0,0,1,None,None,2,0,None
1532, 20211649,4100,130000,house,house,None,3,100,1,0,1,None,None,2,0,As new
1533, 20208660,9290,249000,house,house,None,4,184,0,0,1,None,None,None,0,To renovate
1534, 20210445,2800,299000,house,house,None,3,150,0,0,1,None,None,None,0,To be done up
1535, 20209039,6780,405000,house,house,None,3,130,1,0,1,25,120,2,0,Good
1536, 20209043,1650,1125000,house,villa,None,3,330,1,0,1,None,None,4,0,As new
1537, 20209045,1652,1125000,house,villa,None,3,330,1,0,1,None,None,4,0,As new
1538, 20213141,1654,465000,house,house,None,4,210,1,0,1,30,440,3,0,Good
1539, 20224885,8930,175000,house,house,None,3,143,0,0,1,None,None,None,0,To renovate
1540, 20207019,9600,149000,house,house,None,3,147,1,0,1,41,60,2,0,To be done up
1541, 20198853,2800,269000,house,house,None,3,159,1,0,1,None,None,2,0,To renovate
1542, 20198538,9620,325000,house,house,None,3,154,1,0,1,None,None,None,0,Good
1543, 20205415,7880,475000,house,house,None,5,206,1,0,1,None,None,4,0,Good
1544, 20123577,1390,520000,house,house,None,4,247,0,0,1,25,900,4,0,Good
1545, 20172872,1020,625000,house,villa,None,4,200,1,0,1,120,1000,4,0,To renovate
1546, 20199535,9830,865000,house,house,None,3,171,1,0,1,26,1010,4,0,To be done up
1547, 20241279,2020,219000,apartment,ground-floor,None,2,87,0,0,1,21,84,2,0,To renovate
1548, 20241277,2020,219000,apartment,apartment,None,2,87,0,0,1,21,84,2,0,To renovate
1549, 20239719,4102,325000,apartment,apartment,None,2,89,1,0,1,25,148,2,0,As new
1550, 20228348,2070,195000,apartment,apartment,None,2,75,1,0,1,2,None,2,0,Good
1551, 20240545,2660,269000,apartment,apartment,None,2,86,1,0,1,25,None,None,0,As new
1552, 20233362,2900,225000,apartment,apartment,None,2,95,1,0,1,3,None,None,0,Good
1553, 20233363,2900,225000,apartment,penthouse,None,2,95,1,0,1,3,None,None,0,Good
1554, 20231570,1200,225000,apartment,apartment,None,2,73,0,0,1,17,None,2,0,Good
1555, 20234270,2660,229000,apartment,apartment,None,3,100,0,0,1,26,None,2,0,As new
1556, 20240771,1030,142500,apartment,apartment,None,1,44,1,0,1,None,None,2,0,Good
1557, 20240348,1000,210000,apartment,apartment,None,1,59,1,1,1,3,None,2,0,Good
1558, 20236298,2660,249900,apartment,apartment,None,2,97,0,0,1,3,None,2,0,As new
1559, 20236289,2018,375000,apartment,apartment,None,2,100,1,0,1,20,None,None,0,Good
1560, 20228135,2018,480000,apartment,apartment,None,2,116,1,0,1,7,None,2,0,Just renovated
1561, 20234084,1170,550000,apartment,apartment,None,4,143,1,0,1,18,None,2,0,Good
1562, 20235575,2100,189000,apartment,apartment,None,2,78,1,0,1,None,None,2,0,Good
1563, 20234800,2600,265000,apartment,apartment,None,2,94,0,0,1,None,None,3,0,Good
1564, 20235140,4460,275000,apartment,apartment,None,2,173,0,0,1,10,None,4,0,Just renovated
1565, 20234145,1200,420000,apartment,apartment,None,3,110,0,0,1,9,None,None,0,Good
1566, 20232511,3120,436000,apartment,apartment,None,3,162,0,0,1,None,None,None,0,Good
1567, 20235946,8420,1380000,apartment,apartment,None,3,132,0,1,1,None,None,None,0,As new
1568, 20225793,2610,185000,apartment,apartment,None,1,35,1,0,1,3,None,2,0,Just renovated
1569, 20225799,2610,195000,apartment,apartment,None,1,35,1,0,1,3,None,2,0,Just renovated
1570, 20229719,8800,105000,apartment,apartment,None,1,128,0,0,1,None,None,None,0,To renovate
1571, 20228856,5000,117800,apartment,kot,None,None,28,0,0,1,None,None,2,0,As new
1572, 20230615,6000,149000,apartment,apartment,None,2,85,0,0,1,None,None,None,0,Good
1573, 20230670,3300,189000,apartment,apartment,None,2,81,0,0,1,22,None,4,0,To renovate
1574, 20237802,8400,175000,apartment,apartment,None,2,80,0,0,1,None,80,None,0,To be done up
1575, 20233289,1332,295000,apartment,apartment,None,1,62,1,0,1,5,2000,None,0,As new
1576, 20231857,1070,265000,apartment,ground-floor,None,3,85,0,0,1,4,None,2,0,As new
1577, 20234144,1060,765000,apartment,apartment,None,3,254,0,0,1,27,None,None,0,Good
1578, 20238677,1210,169000,apartment,apartment,None,1,61,0,0,1,None,None,2,0,To be done up
1579, 20240232,8450,286500,apartment,apartment,None,2,79,0,0,1,22,None,None,0,Good
1580, 20227279,2600,219000,apartment,apartment,None,3,120,0,0,1,5,None,None,0,To renovate
1581, 20229482,2850,269000,apartment,apartment,None,2,125,1,0,1,13,None,2,0,As new
1582, 20227281,2600,289000,apartment,apartment,None,2,86,1,0,1,11,None,None,0,Just renovated
1583, 20236461,1083,199000,apartment,apartment,None,2,82,0,0,1,2,None,2,0,To renovate
1584, 20239742,7500,199890,apartment,apartment,None,2,70,1,0,1,None,None,2,0,Good
1585, 20236460,1083,220000,apartment,flat-studio,None,None,70,1,0,1,80,None,2,0,To be done up
1586, 20234193,1160,235000,apartment,flat-studio,None,None,67,1,0,1,None,None,None,0,Good
1587, 20239108,9230,265000,apartment,apartment,None,2,88,1,0,1,9,None,2,0,Good
1588, 20238747,9030,345000,apartment,penthouse,None,2,78,1,0,1,5,None,None,0,Good
1589, 20238746,9030,345000,apartment,apartment,None,2,78,1,0,1,5,None,None,0,Good
1590, 20237590,9300,350000,apartment,apartment,None,3,126,1,0,1,9,None,2,0,Good
1591, 20239972,8301,785000,apartment,apartment,None,2,103,1,0,1,14,None,None,0,Good
1592, 20234255,9300,215000,apartment,apartment,None,2,81,1,0,1,None,None,2,0,Good
1593, 20233813,9000,249000,apartment,apartment,None,1,68,0,0,1,10,None,2,0,Good
1594, 20233360,2018,685000,apartment,penthouse,None,3,205,0,0,1,None,None,None,0,Just renovated
1595, 20230625,1200,295000,apartment,apartment,None,1,65,0,0,1,4,None,None,0,As new
1596, 20228295,1000,460000,apartment,apartment,None,2,185,0,0,1,17,None,2,0,As new
1597, 20237975,2610,199000,apartment,apartment,None,2,88,1,0,1,None,None,2,0,Just renovated
1598, 20240524,2600,365000,apartment,apartment,None,3,190,0,0,1,36,None,None,0,Good
1599, 20238322,1180,398000,apartment,ground-floor,None,2,90,0,0,1,40,None,2,0,As new
1600, 20228934,4000,169000,apartment,apartment,None,2,87,0,0,1,3,None,2,0,Good
1601, 20226794,1081,350000,apartment,apartment,None,3,130,0,0,1,9,None,4,0,As new
1602, 20227681,1200,450000,apartment,apartment,None,3,128,0,0,1,22,None,2,0,Good
1603, 20237973,1210,139000,apartment,apartment,None,1,44,0,0,1,None,None,2,0,To be done up
1604, 20239412,2550,249000,apartment,apartment,None,2,70,1,0,1,2,None,2,0,Just renovated
1605, 20236054,1190,295000,apartment,apartment,None,2,91,1,0,1,None,None,2,1,Good
1606, 20239626,2650,368000,apartment,apartment,None,2,94,1,0,1,27,60,2,0,Just renovated
1607, 20238458,2930,489000,apartment,apartment,None,2,140,0,0,1,None,None,2,0,Good
1608, 20237591,9300,549000,apartment,apartment,None,4,180,1,0,1,15,None,2,0,Good
1609, 20228271,9090,415000,apartment,apartment,None,4,181,0,0,1,50,None,3,0,Just renovated
1610, 20226998,2200,475000,apartment,apartment,None,6,433,0,0,1,18,586,None,0,Good
1611, 20240330,8540,145000,apartment,apartment,None,2,85,0,0,1,None,None,2,0,To renovate
1612, 20235710,8620,189500,apartment,apartment,None,1,68,0,0,1,None,None,None,0,Good
1613, 20234968,9000,465000,apartment,apartment,None,2,101,0,0,1,10,None,None,0,Good
1614, 20236024,1030,545000,apartment,triplex,None,3,141,0,1,1,25,None,2,0,As new
1615, 20226740,2610,209000,apartment,apartment,None,2,76,1,0,1,None,None,2,0,Good
1616, 20236870,1140,250000,apartment,apartment,None,1,62,1,0,1,5,None,2,0,Good
1617, 20233482,2660,225000,apartment,apartment,None,2,92,1,0,1,None,None,2,0,As new
1618, 20232546,9041,298000,apartment,apartment,None,2,90,1,0,1,None,None,None,0,Good
1619, 20232701,3000,349000,apartment,apartment,None,1,112,0,0,1,14,None,None,0,Good
1620, 20232667,1040,750000,apartment,penthouse,None,2,229,0,0,1,20,None,2,0,Good
1621, 20232792,8300,899000,apartment,penthouse,None,3,104,0,1,1,None,None,None,0,As new
1622, 20233051,2020,139000,apartment,apartment,None,2,71,0,0,1,None,None,2,0,To be done up
1623, 20230126,9000,299000,apartment,apartment,None,1,61,1,0,1,6,None,2,0,As new
1624, 20241352,1180,315000,apartment,apartment,None,1,77,0,0,1,21,None,2,0,As new
1625, 20241350,2830,339000,apartment,triplex,None,4,224,0,0,1,32,None,2,0,Good
1626, 20241236,1150,475000,apartment,apartment,None,4,167,0,0,1,12,None,2,0,To be done up
1627, 20240731,2110,1195000,apartment,duplex,None,3,220,0,0,1,None,125,None,1,As new
1628, 20217924,8400,135000,apartment,apartment,None,1,52,0,0,1,7,None,None,0,To be done up
1629, 20218830,1400,219000,apartment,apartment,None,3,100,1,0,1,11,None,2,0,To be done up
1630, 20221372,2600,219000,apartment,apartment,None,2,85,1,0,1,3,None,2,0,Good
1631, 20221373,2600,419000,apartment,apartment,None,3,145,1,0,1,20,None,None,0,Good
1632, 20236924,1500,299000,apartment,apartment,None,2,99,1,0,1,None,None,2,0,To be done up
1633, 20239628,2650,348000,apartment,apartment,None,2,105,1,0,1,6,None,2,0,Just renovated
1634, 20233465,9700,225000,apartment,apartment,None,2,80,0,0,1,None,None,2,0,Just renovated
1635, 20233538,1080,300000,apartment,apartment,None,2,85,0,0,1,25,None,2,0,Good
1636, 20225903,1000,695000,apartment,duplex,None,2,200,0,0,1,70,None,None,0,As new
1637, 20225402,1030,1095000,apartment,loft,None,3,315,0,0,1,25,None,2,0,As new
1638, 20231909,2100,170000,apartment,apartment,None,2,83,1,0,1,None,None,2,0,To be done up
1639, 20231280,2170,179000,apartment,apartment,None,2,62,0,0,1,4,None,2,0,Good
1640, 20229760,8800,195000,apartment,apartment,None,2,73,0,0,1,None,None,None,0,Just renovated
1641, 20229964,2050,269000,apartment,apartment,None,2,87,0,0,1,None,None,None,0,Good
1642, 20229762,8400,345000,apartment,apartment,None,2,89,1,0,1,None,None,None,0,Just renovated
1643, 20231372,1853,415000,apartment,apartment,None,4,175,0,0,1,None,None,3,0,To be done up
1644, 20231390,1200,450000,apartment,apartment,None,3,120,0,0,1,15,None,2,0,Good
1645, 20230997,1180,660000,apartment,apartment,None,2,142,0,0,1,28,None,2,0,As new
1646, 20222176,1040,195000,apartment,apartment,None,1,64,0,0,1,None,None,2,0,To renovate
1647, 20221453,1083,225000,apartment,apartment,None,2,93,0,0,1,3,None,3,0,To be done up
1648, 20218381,2845,249000,apartment,apartment,None,3,95,1,0,1,2,None,None,0,Good
1649, 20218592,1070,335000,apartment,apartment,None,2,100,0,0,1,21,None,2,0,As new
1650, 20235919,9050,160000,apartment,apartment,None,1,43,1,0,1,None,None,None,0,Good
1651, 20234942,4000,215000,apartment,apartment,None,2,130,0,0,1,10,None,2,0,To be done up
1652, 20236844,8790,225000,apartment,duplex,None,2,95,1,0,1,None,None,2,0,Good
1653, 20235958,8500,290000,apartment,apartment,None,2,134,0,0,1,None,None,None,0,Good
1654, 20236455,8300,362500,apartment,apartment,None,1,46,0,1,1,None,None,2,0,Good
1655, 20235897,2050,620000,apartment,apartment,None,4,183,0,0,1,None,None,None,0,As new
1656, 20233365,2060,239500,apartment,apartment,None,1,56,1,0,1,12,None,None,0,Good
1657, 20235485,8790,635000,apartment,apartment,None,3,160,0,0,1,50,None,None,0,Good
1658, 20229865,9620,185000,apartment,apartment,None,3,103,0,0,1,2,None,None,0,To be done up
1659, 20223527,2100,235000,apartment,apartment,None,3,89,0,0,1,3,97,2,0,To be done up
1660, 20239949,9050,249000,apartment,apartment,None,2,98,0,0,1,10,None,None,0,To be done up
1661, 20239940,8400,390000,apartment,apartment,None,3,130,0,0,1,None,None,None,0,To renovate
1662, 20235376,1932,185000,apartment,apartment,None,1,61,0,0,1,None,None,2,0,Good
1663, 20236297,7760,195000,apartment,ground-floor,None,2,81,1,0,1,None,None,None,0,Good
1664, 20234847,1400,269000,apartment,apartment,None,2,72,0,0,1,9,None,None,0,To be done up
1665, 20233486,2660,199000,apartment,apartment,None,2,104,1,0,1,8,None,2,0,Good
1666, 20234510,9300,249000,apartment,apartment,None,2,80,1,0,1,None,None,2,0,Good
1667, 20233361,2018,575000,apartment,apartment,None,3,200,1,0,1,15,None,2,0,Just renovated
1668, 20232258,9000,345000,apartment,apartment,None,2,78,1,0,1,5,None,None,0,Good
1669, 20229950,3000,425000,apartment,apartment,None,2,112,1,0,1,None,None,None,0,Good
1670, 20237762,2660,224900,apartment,apartment,None,1,67,1,0,1,6,None,2,0,Just renovated
1671, 20237578,1400,250000,apartment,apartment,None,2,98,1,0,1,10,None,2,1,Good
1672, 20239627,2650,348000,apartment,apartment,None,2,105,1,0,1,6,None,2,0,Just renovated
1673, 20237207,8300,1495000,apartment,apartment,None,3,131,0,0,1,None,None,2,0,Good
1674, 20226055,2300,695000,apartment,apartment,None,3,277,1,0,1,21,None,4,0,As new
1675, 20232433,1000,695000,apartment,apartment,None,2,150,1,0,1,None,None,2,0,Just renovated
1676, 20241678,2650,255000,apartment,apartment,None,3,109,1,0,1,None,None,2,0,Good
1677, 20227277,1080,215000,apartment,apartment,None,2,75,1,0,1,None,None,2,0,To be done up
1678, 20229232,1300,240000,apartment,apartment,None,2,88,0,0,1,None,None,2,0,To be done up
1679, 20228599,1082,260000,apartment,apartment,None,3,100,1,0,1,3,None,3,0,Just renovated
1680, 20229525,2620,359000,apartment,apartment,None,2,110,0,0,1,6,None,2,0,Good
1681, 20232107,8530,239000,apartment,apartment,None,3,99,1,0,1,None,None,2,0,Just renovated
1682, 20232431,1050,250000,apartment,apartment,None,1,65,0,0,1,None,None,2,0,Good
1683, 20231244,1170,395000,apartment,apartment,None,3,118,1,0,1,5,None,2,0,Good
1684, 20229787,8300,499000,apartment,apartment,None,2,70,0,0,1,None,None,None,0,As new
1685, 20221712,2140,234500,apartment,apartment,None,2,104,1,0,1,4,None,2,0,Good
1686, 20223028,2170,325000,apartment,ground-floor,None,2,130,1,0,1,None,110,2,0,Just renovated
1687, 20221600,2170,325000,apartment,apartment,None,2,130,1,0,1,None,110,2,0,Just renovated
1688, 20222229,1050,495000,apartment,apartment,None,3,106,1,0,1,None,None,2,0,Good
1689, 20240970,5580,249000,apartment,apartment,None,8,340,0,0,1,30,520,2,0,To renovate
1690, 20241677,2830,339000,apartment,apartment,None,3,112,1,0,1,None,None,2,0,Good
1691, 20240222,9052,495000,apartment,apartment,None,4,240,0,0,1,None,None,None,0,To renovate
1692, 20239935,8300,539000,apartment,apartment,None,2,66,0,0,1,None,None,None,0,Good
1693, 20238340,1040,995000,apartment,penthouse,None,3,220,0,0,1,25,None,3,0,As new
1694, 20238021,1200,1150000,apartment,penthouse,None,3,198,0,0,1,18,None,3,0,As new
1695, 20229187,7911,239000,apartment,apartment,None,2,100,1,0,1,None,None,None,0,As new
1696, 20219616,2550,695000,apartment,apartment,None,4,240,1,0,1,27,None,None,0,Good
1697, 20239183,1060,200000,apartment,flat-studio,None,1,40,1,0,1,2,None,2,0,Good
1698, 20236386,5170,240000,apartment,apartment,None,2,78,0,0,1,6,None,4,0,Just renovated
1699, 20235524,1140,265000,apartment,apartment,None,3,94,0,0,1,8,None,2,0,To renovate
1700, 20237400,1410,269000,apartment,apartment,None,1,59,0,0,1,6,None,3,0,As new
1701, 20237203,1000,299000,apartment,penthouse,None,1,70,0,0,1,6,None,2,0,Good
1702, 20238111,2930,299000,apartment,apartment,None,1,95,0,0,1,None,None,2,0,Good
1703, 20236416,9320,299850,apartment,triplex,None,3,123,1,0,1,7,None,3,0,Good
1704, 20235832,9000,385000,apartment,apartment,None,2,98,0,0,1,None,None,None,0,Good
1705, 20226845,5000,310000,apartment,apartment,None,2,104,0,0,1,6,None,2,0,Good
1706, 20226474,8300,2815000,apartment,apartment,None,4,137,0,0,1,None,None,None,0,As new
1707, 20217219,2610,213000,apartment,apartment,None,1,50,0,0,1,6,None,2,0,To renovate
1708, 20218360,2018,480000,apartment,apartment,None,2,116,1,0,1,7,None,2,0,Just renovated
1709, 20212995,2000,598500,apartment,apartment,None,2,129,0,0,1,10,1400,None,0,As new
1710, 20233635,9700,199000,apartment,apartment,None,1,95,1,0,1,6,None,None,0,Good
1711, 20231790,1000,375000,apartment,apartment,None,2,110,0,0,1,13,None,2,0,Good
1712, 20235978,9000,375000,apartment,apartment,None,1,86,0,0,1,16,None,None,0,Just renovated
1713, 20226078,8370,169000,apartment,apartment,None,1,65,1,1,1,None,None,None,0,Good
1714, 20221474,8820,189000,apartment,apartment,None,2,96,0,0,1,13,None,None,0,Good
1715, 20222727,1200,435000,apartment,apartment,None,2,93,0,1,1,16,None,2,0,As new
1716, 20214720,2020,199000,apartment,apartment,None,2,104,1,0,1,2,None,2,0,As new
1717, 20214007,1050,219000,apartment,flat-studio,None,None,31,0,0,1,35,35,2,0,As new
1718, 20223121,8780,145000,apartment,apartment,None,2,142,0,0,1,7,None,2,0,Good
1719, 20223120,8780,155000,apartment,apartment,None,2,117,0,0,1,7,None,2,0,Good
1720, 20223091,8780,155000,apartment,apartment,None,2,117,0,0,1,7,None,2,0,Good
1721, 20223103,8780,170000,apartment,apartment,None,2,125,0,0,1,20,None,2,0,Good
1722, 20220248,6700,310000,apartment,apartment,None,2,82,0,0,1,5,None,2,0,Good
1723, 20221017,3500,325000,apartment,apartment,None,1,65,0,0,1,15,None,None,0,Good
1724, 20223534,2018,449000,apartment,apartment,None,3,148,1,0,1,8,None,2,0,As new
1725, 20220047,2950,699000,apartment,apartment,None,3,213,1,0,1,20,None,None,0,Good
1726, 20239993,2140,265000,apartment,ground-floor,None,1,77,1,0,1,95,95,None,0,To renovate
1727, 20228760,2640,279000,apartment,apartment,None,3,97,0,0,1,None,None,4,0,Good
1728, 20229527,1000,465000,apartment,apartment,None,2,90,0,0,1,None,None,2,1,As new
1729, 20220641,2930,215000,apartment,apartment,None,2,111,0,0,1,None,None,2,0,To be done up
1730, 20218817,2640,235000,apartment,apartment,None,1,68,1,0,1,14,21,None,0,Good
1731, 20217508,1200,245000,apartment,apartment,None,1,68,0,0,1,12,None,2,1,As new
1732, 20217507,1932,245000,apartment,apartment,None,1,68,0,0,1,12,None,2,1,As new
1733, 20220633,2930,247000,apartment,apartment,None,2,88,1,0,1,4,None,3,0,Good
1734, 20218439,8500,275000,apartment,apartment,None,2,103,0,0,1,None,None,2,0,Good
1735, 20237685,7130,175000,apartment,apartment,None,3,122,1,0,1,None,None,2,0,Good
1736, 20238032,1080,188000,apartment,flat-studio,None,1,49,0,0,1,4,None,2,0,As new
1737, 20235787,9100,210000,apartment,apartment,None,2,84,0,0,1,None,None,None,0,Good
1738, 20236897,9600,359000,apartment,loft,None,4,443,0,0,1,20,175,2,0,Good
1739, 20226425,9050,499000,apartment,apartment,None,2,116,0,1,1,None,None,None,0,Good
1740, 20226255,1050,695000,apartment,apartment,None,3,144,1,0,1,35,None,3,0,To be done up
1741, 20230389,4000,119500,apartment,flat-studio,None,None,26,0,0,1,None,None,2,0,Just renovated
1742, 20232795,8400,189000,apartment,apartment,None,2,86,0,0,1,2,None,None,0,To be done up
1743, 20232819,1090,429900,apartment,triplex,None,4,158,0,0,1,None,None,2,0,As new
1744, 20225255,8400,222000,apartment,apartment,None,2,71,0,0,1,7,None,None,0,Good
1745, 20224792,9750,280000,apartment,apartment,None,2,107,0,0,1,None,None,None,0,Good
1746, 20225089,8300,525000,apartment,apartment,None,2,69,0,0,1,None,None,None,0,Just renovated
1747, 20224776,8300,775000,apartment,apartment,None,2,92,0,1,1,None,None,2,0,Good
1748, 20225082,8300,1295000,apartment,apartment,None,2,75,0,0,1,None,None,None,0,Good
1749, 20228655,6800,269000,apartment,apartment,None,3,120,0,0,1,20,None,None,0,Just renovated
1750, 20229869,9850,315000,apartment,apartment,None,2,82,0,0,1,None,None,None,0,Good
1751, 20231179,1150,355000,apartment,apartment,None,2,85,0,0,1,7,None,3,0,As new
1752, 20223125,8780,165000,apartment,apartment,None,3,115,0,0,1,7,None,2,0,Good
1753, 20223108,8800,224000,apartment,apartment,None,1,72,1,0,1,18,None,2,0,Good
1754, 20221915,1000,229500,apartment,apartment,None,1,65,1,0,1,None,None,2,0,Good
1755, 20224296,2018,265000,apartment,apartment,None,3,79,1,0,1,None,None,3,0,Just renovated
1756, 20221680,1160,380000,apartment,ground-floor,None,2,80,1,0,1,4,None,3,0,As new
1757, 20221206,9050,675000,apartment,apartment,None,3,129,0,0,1,None,280,None,0,As new
1758, 20241280,1200,199000,apartment,apartment,None,1,50,1,0,1,6,None,2,0,Good
1759, 20241695,8370,220000,apartment,apartment,None,1,None,1,1,1,28,None,None,0,Good
1760, 20241789,2180,358000,apartment,ground-floor,None,3,104,0,0,1,None,30,None,0,None
1761, 20229186,7911,148000,apartment,apartment,None,1,66,1,0,1,None,None,None,0,As new
1762, 20229627,1030,249000,apartment,apartment,None,2,83,1,0,1,None,35,2,0,Just renovated
1763, 20227029,1140,330000,apartment,apartment,None,3,100,0,0,1,11,None,None,0,Just renovated
1764, 20228201,1210,330000,apartment,apartment,None,2,92,0,1,1,None,None,None,0,As new
1765, 20227280,2600,345000,apartment,apartment,None,3,110,0,0,1,5,None,None,0,Just renovated
1766, 20229492,2610,425000,apartment,apartment,None,3,128,1,0,1,5,None,2,0,Just renovated
1767, 20227412,2600,449000,apartment,ground-floor,None,2,92,1,0,1,14,110,None,0,Just renovated
1768, 20215322,3500,395000,apartment,apartment,None,2,115,1,0,1,10,None,None,0,Good
1769, 20236362,1090,169000,apartment,apartment,None,1,74,0,0,1,7,None,4,0,None
1770, 20239822,9500,213000,apartment,apartment,None,3,105,0,0,1,None,85,None,0,None
1771, 20235980,9000,429000,apartment,apartment,None,2,150,0,0,1,24,None,None,0,Good
1772, 20214123,9300,269000,apartment,apartment,None,2,87,1,0,1,None,None,None,0,Good
1773, 20212870,1070,310000,apartment,ground-floor,None,3,120,0,0,1,27,35,2,0,Good
1774, 20232743,8420,89000,apartment,apartment,None,1,35,0,0,1,None,None,None,0,Good
1775, 20240230,9620,269000,apartment,apartment,None,1,84,0,0,1,11,None,None,0,None
1776, 20239936,8300,519000,apartment,apartment,None,2,58,0,0,1,None,None,None,0,Good
1777, 20239934,8300,1345000,apartment,apartment,None,3,121,0,1,1,None,None,None,0,As new
1778, 20229325,1070,199000,apartment,apartment,None,1,50,1,0,1,None,None,2,0,Good
1779, 20237408,9120,305000,apartment,apartment,None,2,102,1,0,1,10,None,2,0,None
1780, 20239529,9000,375000,apartment,apartment,None,1,86,0,0,1,None,15,2,0,Just renovated
1781, 20237409,9120,386000,apartment,apartment,None,2,129,1,0,1,14,None,2,0,None
1782, 20235384,1050,399000,apartment,apartment,None,2,78,0,0,1,3,None,2,0,As new
1783, 20235375,1050,399000,apartment,apartment,None,2,78,0,0,1,None,None,2,0,As new
1784, 20234845,1180,465000,apartment,apartment,None,2,98,0,0,1,17,None,4,0,As new
1785, 20236977,1020,535000,apartment,penthouse,None,3,123,0,0,1,182,None,3,0,As new
1786, 20236393,9300,775000,apartment,penthouse,None,2,147,0,0,1,64,None,4,0,None
1787, 20226476,8300,665000,apartment,apartment,None,2,77,0,0,1,None,None,None,0,Just renovated
1788, 20213032,1070,320000,apartment,apartment,None,2,108,0,0,1,None,None,2,0,As new
1789, 20235136,4480,119000,apartment,apartment,None,2,80,1,0,1,None,75,3,0,Good
1790, 20235820,1210,149000,apartment,apartment,None,1,48,0,0,1,None,None,2,0,To renovate
1791, 20233485,2060,225000,apartment,apartment,None,2,85,0,0,1,8,None,2,0,None
1792, 20234128,7500,229000,apartment,apartment,None,2,114,1,0,1,None,None,2,0,None
1793, 20231228,4950,270000,apartment,ground-floor,None,2,112,1,0,1,27,80,3,0,As new
1794, 20231227,4950,280000,apartment,ground-floor,None,3,129,1,0,1,3749,60,3,0,As new
1795, 20233470,1760,299000,apartment,apartment,None,2,147,1,0,1,18,None,3,0,Good
1796, 20230410,1020,369000,apartment,apartment,None,3,148,0,0,1,None,None,2,0,Good
1797, 20207728,1300,365000,apartment,ground-floor,None,2,140,0,0,1,15,70,2,0,Just renovated
1798, 20224886,8500,249000,apartment,apartment,None,2,79,1,0,1,5,None,None,0,Good
1799, 20209328,1160,449000,apartment,apartment,None,2,120,0,0,1,25,50,None,0,As new
1800, 20230487,4680,159000,apartment,apartment,None,1,76,1,0,1,4,None,2,0,To be done up
1801, 20230761,1180,220000,apartment,flat-studio,None,None,36,0,0,1,18,None,4,0,Good
1802, 20231384,6800,269000,apartment,apartment,None,3,121,0,0,1,40,None,None,0,Just renovated
1803, 20232522,8800,130000,apartment,apartment,None,1,102,0,0,1,None,None,None,0,To be done up
1804, 20233353,4500,149000,apartment,apartment,None,2,107,1,0,1,None,None,2,0,Good
1805, 20232796,8400,279000,apartment,apartment,None,2,98,0,0,1,5,None,None,0,Good
1806, 20225890,1000,245000,apartment,apartment,None,1,47,1,1,1,2,None,3,0,Good
1807, 20224922,9080,448000,apartment,apartment,None,1,88,1,0,1,None,None,None,0,Good
1808, 20223219,1200,525000,apartment,apartment,None,2,120,0,0,1,None,None,3,0,Good
1809, 20224399,1050,780000,apartment,apartment,None,2,235,0,0,1,None,None,2,0,Good
1810, 20221649,8300,798000,apartment,apartment,None,3,84,0,1,1,None,None,2,0,Good
1811, 20222876,8300,1370000,apartment,apartment,None,3,110,0,1,1,None,None,3,0,Just renovated
1812, 20228322,1070,289000,apartment,apartment,None,2,75,1,0,1,10,None,2,0,As new
1813, 20231171,1180,410000,apartment,apartment,None,2,90,0,0,1,13,None,4,0,As new
1814, 20229443,8300,695000,apartment,apartment,None,2,73,0,0,1,4,None,2,0,Good
1815, 20230179,1000,795000,apartment,apartment,None,3,200,0,0,1,None,None,3,0,Just renovated
1816, 20223071,8770,175000,apartment,ground-floor,None,1,85,1,0,1,None,50,2,0,Good
1817, 20223535,2100,179000,apartment,apartment,None,2,76,1,0,1,None,None,2,0,To be done up
